CreatedByDsc,CreatedByName,DefaultUoMIdDsc,DefaultUoMIdName,DefaultUoMScheduleIdDsc,DefaultUoMScheduleIdName,ModifiedByDsc,ModifiedByName,OrganizationIdDsc,OrganizationIdName,PriceLevelIdDsc,PriceLevelIdName,SubjectIdDsc,SubjectIdName,DeletionStateCode,Name,Description,ProductTypeCode,ProductUrl,Price,IsKit,ProductNumber,Size,CurrentCost,StockVolume,StandardCost,StockWeight,QuantityDecimal,QuantityOnHand,IsStockItem,SupplierName,VendorName,VendorPartNumber,CreatedOn,ModifiedOn,StateCode,StatusCode
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Route - Noir, 52","Notre cadre LL apporte le confort et la sécurité de conduite dont vous rêvez, associés à une suspension supérieure, le tout à un prix très agréable.",1,,"1 431,50",FALSE,FR-R38B-52,52,"1 207,61",,"1 059,31","2,4",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Selle Route ML,Avec amortisseurs en caoutchouc.,1,,"39,14",FALSE,SE-R908,,"33,31",,"28,96",,0,901,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Inactif,Pneu Route LL,"Même largeur de bande de roulement que les pneus plus chers, avec une enveloppe à armature métallique meilleur marché.",1,,"594,83",FALSE,TI-R092,,"501,80",,"440,17",,0,854,TRUE,,,,24/01/2008,24/01/2008,Inactif,2
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-1000 Bleu, 50","Voyagez avec style et confort. Ce vélo est conçu pour vous rendre la route plus agréable et plus sûre. Avec une vaste gamme de changements de vitesses, vous pourrez affronter toutes les côtes. Fabriqué avec le dernier alliage d'aluminium, il vous offre la solidité sans le surplus de poids.",1,,"1 457,99",FALSE,BK-T79U-50,50,"1 100,49",,"1 078,91",2 542 308,0,148,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-3000 Bleu, 50",Ce vélo de toutes les occasions présentant un équipement de base sur le plan du confort et de la sécurité est proposé à un prix avantageux. Ses pneus plus larges offrent une meilleure tenue de route pour les balades en ville ou les sorties le week-end.,1,,"539,99",FALSE,BK-T18U-50,50,"403,59",,"399,59",29 125,0,164,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Tourisme - Jaune, 58",Cadre en aluminium léger renforcé offrant une position de route plus droite pour les balades en ville. Notre design révolutionnaire apporte un confort optimal.,1,,"1 214,85",FALSE,FR-T67Y-58,58,"925,96",,"898,99","3,16",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Pédale VTT HL,"En acier inox, elles sont conçues pour éliminer la boue facilement.",1,,"80,99",FALSE,PD-M562,,"67,72",,"59,93",185,0,503,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-100 Noir, 38","VTT de compétition haut de gamme. Ses options d'amélioration des performances comprennent le nouveau cadre HL, des suspensions avant ultra-souples et une bonne puissance de traction sur tous les terrains.",1,,"52,64",FALSE,BK-M82B-38,38,"44,80",,"38,95","20,35",0,155,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Route - Noir, 44","Notre cadre LL apporte le confort et la sécurité de conduite dont vous rêvez, associés à une suspension supérieure, le tout à un prix très agréable.",1,,"1 003,91",FALSE,FR-R38B-44,44,"861,76",,"742,89","2,32",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single article,0,Vêtements,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Short pour homme, medium (M)","Cuissard cycliste à 8 pans pour homme, en lycra avec ceinture élastique et fixation aux talons",1,,"2 443,35",FALSE,SH-M897-M,M,"1 844,24",,"1 808,08",,0,108,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Gants entiers, grand (L)","Paumes synthétiques, souplesse aux articulations, mailles aérées sur le dessus. Article porté par les membres de l'équipe de cyclisme AWC.",1,,"2 384,07",FALSE,GL-F110-L,L,"1 817,14",,"1 764,21",,0,144,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Roue avant - Route HL,Roue avant dont la solidité est assurée par une jante à double paroi.,1,,"24,49",FALSE,FW-R820,,"16,16",,"13,47",650,0,678,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML Route-W - Jaune, 42","Conçu avec le même alliage d'aluminium que notre cadre HL, le ML est équipé d'un tube diagonal léger au diamètre parfaitement adapté pour une meilleure solidité. Modèle pour femme.",1,,"80,99",FALSE,FR-R72Y-42,42,"67,72",,"59,93","2,26",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single article,0,Vêtements,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Maillot cycliste de marque, manches longues, medium (M)","Maillot cycliste unisexe à manches longues en jersey microfibre, portant la marque AWC.",1,,"1 214,85",FALSE,LJ-0192-M,M,"925,96",,"898,99",,0,180,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Tourisme - Bleu, 50","Le cadre en aluminium HL a été confectionné sur mesure pour une meilleure solidité, sans pour autant négliger l'esthétique. Il résistera aux défis les plus importants de vos excursions quotidiennes. Modèle pour homme.",1,,"337,22",FALSE,FR-T98U-50,50,"284,48",,"249,54",3,0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML VTT-W - Gris métallisé, 38",Notre cadre ML en aluminium traité thermiquement est fabriqué avec le même soin que nos cadres HL. Ses performances sont d'un niveau élevé. Modèle pour femme.,1,,"39,14",FALSE,FR-M63S-38,38,"33,31",,"28,96","2,73",0,826,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-400-W Gris métallisé, 38","Ce vélo apporte un niveau de performances élevé pour un prix convenable. Il est maniable et souple, et vous pourrez rouler l'esprit tranquille si vous décidez de quitter la route pour rejoindre les grands espaces.",1,,"21,49",FALSE,BK-M38S-38,38,"16,19",,"11,82","26,35",0,150,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-500 Noir, 48",Convient à tous les types d'excursion routière ou tout terrain. Parfait pour les petits budgets. Confort de conduite et passage des vitesses en douceur.,1,,"2 384,07",FALSE,BK-M18B-48,48,"1 817,14",,"1 764,21",2 842 308,0,164,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Roue avant - VTT ML,Roue de secours VTT pour cycliste occasionnel ou plus persévérant.,1,,"742,35",FALSE,FW-M762,,"565,82",,"549,34",,0,818,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-200 Gris métallisé, 38","Si vous aimez rouler hors des sentiers battus. Parfait à tous les niveaux de compétition, ce vélo est conçu avec le même cadre HL que le VTT-100.",1,,"333,42",FALSE,BK-M68S-38,38,"286,21",,"246,73","23,35",0,137,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Casque Sport-100, Bleu","Taille unique, léger, avec aération et visière amovible.",1,,"80,99",FALSE,HL-U509-B,,"67,72",,"59,93",,0,216,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Inactif,Selle VTT LL,Imitation cuir. Avec silicone pour un confort optimal.,1,,"3 374,99",FALSE,SE-M236,,"2 522,47",,"2 497,49",,0,809,TRUE,,,,24/01/2008,24/01/2008,Inactif,2
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Jeu de direction HL,"Jeu de direction non fileté haute-qualité, 25 mm avec distribution de graisse pour une lubrification rapide.",1,,"337,22",FALSE,HS-3479,,"284,48",,"249,54",,0,782,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Tourisme - Bleu, 44",Cadre en aluminium léger renforcé offrant une position de route plus droite pour les balades en ville. Notre design révolutionnaire apporte un confort optimal.,1,,"59,99",FALSE,FR-T67U-44,44,"40,25",,"32,99","3,02",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Fourche ML,Fourche Route composite avec axe de direction en aluminium.,1,,"37,99",FALSE,FK-5136,,"25,07",,"20,89",,0,882,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Dérailleur arrière,"Dérailleur 10 vitesses en aluminium, avec support de poulie hermétique.",1,,"330,06",FALSE,RD-2308,,"285,77",,"244,24",215,0,847,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single article,0,Vêtements,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Maillot cycliste classique, manches courtes, petit (S)","Maillot cycliste classique à manches courtes, tissu aéré avec contrôle de la transpiration, fermeture éclair sur le devant, trois poches dans le dos.",1,,"594,83",FALSE,SJ-0194-S,S,"501,80",,"440,17",,0,324,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-100 Gris métallisé, 42","VTT de compétition haut de gamme. Ses options d'amélioration des performances comprennent le nouveau cadre HL, des suspensions avant ultra-souples et une bonne puissance de traction sur tous les terrains.",1,,"49,99",FALSE,BK-M82S-42,42,"33,27",,"27,49",2 077 273,0,153,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Chaussettes VTT, grand (L)",Le mélange de fibres synthétiques et naturelles reste sec et apporte tout le confort nécessaire.,1,,"1 003,91",FALSE,SO-B909-L,L,"861,76",,"742,89",,0,216,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Fourche LL,Modèle robuste amortissant les chocs et offrant une meilleure précision dans la conduite.,1,,"364,09",FALSE,FK-1639,,"301,76",,"269,43",,0,863,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Route - Rouge, 60","Notre cadre LL apporte le confort et la sécurité de conduite dont vous rêvez, associés à une suspension supérieure, le tout à un prix très agréable.",1,,"769,49",FALSE,FR-R38R-60,60,"575,12",,"569,42","2,48",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Selle Route LL,Selle légère garnie de mousse.,1,,"539,99",FALSE,SE-R581,,"403,59",,"399,59",,0,906,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Casque Sport-100, Rouge","Taille unique, léger, avec aération et visière amovible.",1,,"209,03",FALSE,HL-U509-R,,"180,97",,"154,68",,0,288,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Inactif,"Tourisme-2000 Bleu, 60",La selle souple a été conçue spécialement pour rouler toute la journée. Vous avez tout loisir d'ajouter des paniers ou des sacoches sur notre dernier modèle de porte-bagages. Ce vélo conserve toute sa stabilité lorsqu'il est chargé.,1,,"2 319,99",FALSE,BK-T44U-60,60,"1 733,96",,"1 716,79","27,9",0,165,TRUE,,,,24/01/2008,24/01/2008,Inactif,2
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-150 Rouge, 56","Ce vélo a été choisi par des gagnants. Développé avec l'équipe cycliste professionnelle d'Adventure Works Cycles, il possède un cadre en aluminium ultra-léger traité thermiquement et une maniabilité qui favorise la précision.",1,,"34,99",FALSE,BK-R93R-56,56,"25,21",,"19,24",1 467 857,0,163,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Route - Noir, 62","Notre cadre LL apporte le confort et la sécurité de conduite dont vous rêvez, associés à une suspension supérieure, le tout à un prix très agréable.",1,,"27,12",FALSE,FR-R38B-62,62,"23,08",,"20,07","2,5",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL VTT - Noir, 48","Dans nos ateliers de Bothell, chaque cadre est assemblé à la main avec un diamètre et une épaisseur adaptés à un VTT de première qualité. En aluminium assemblé par soudage et traité thermiquement, ce cadre est d'un diamètre plus large que la normale pour mieux amortir les chocs.",1,,"124,73",FALSE,FR-M94B-48,48,"102,45",,"92,30","2,8",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single article,0,Vêtements,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Short pour femme, medium (M)","Solide, résistant à l'usure, ce cuissard intègre un short en lycra sans couture et une peau de chamois traitée anti-bactéries pour un meilleur confort.",1,,"333,42",FALSE,SH-W890-M,M,"286,21",,"246,73",,0,252,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Inactif,"VTT-400-W Gris métallisé, 46","Ce vélo apporte un niveau de performances élevé pour un prix convenable. Il est maniable et souple, et vous pourrez rouler l'esprit tranquille si vous décidez de quitter la route pour rejoindre les grands espaces.",1,,"175,49",FALSE,BK-M38S-46,46,"142,85",,"129,86",2 742 308,0,164,TRUE,,,,24/01/2008,24/01/2008,Inactif,2
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Trousse de réparation avec 8 rustines,"Contient 8 rustines de taille différente, de la colle et du papier de verre",1,,"121,46",FALSE,PK-7098,,"97,97",,"89,88",,0,180,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML Route-W - Jaune, 38","Conçu avec le même alliage d'aluminium que notre cadre HL, le ML est équipé d'un tube diagonal léger au diamètre parfaitement adapté pour une meilleure solidité. Modèle pour femme.",1,,"53,99",FALSE,FR-R72Y-38,38,"35,93",,"29,69","2,18",0,796,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-300 Noir, 38","Pour les fous de VTT. Un vélo solide qui vous emmènera partout. Avec lui, vous pouvez maîtriser les terrains les plus difficiles, le tout sans casser votre tirelire.",1,,"3 399,99",FALSE,BK-M47B-38,38,"2 541,15",,"2 515,99","25,35",0,137,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Selle Tourisme LL,"Confortable, ergonomique, contenant du silicone.",1,,"9,50",FALSE,SE-T312,,"6,43",,"5,23",,0,801,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML Route - Rouge, 44","Conçu avec le même alliage d'aluminium que notre cadre HL, le ML est équipé d'un tube diagonal léger au diamètre parfaitement adapté pour une meilleure solidité. Modèle pour homme.",1,,"148,22",FALSE,FR-R72R-44,44,"120,65",,"109,68","2,22",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de route,Actif,"Route-650 Rouge, 52","Excellent prix pour ce vélo présentant de nombreux équipements de nos meilleurs modèles. Le système d'éclairage, la solidité du cadre et l'accélération rapide sont des caractéristiques qui ont fait notre réputation.",1,,"337,22",FALSE,BK-R50R-52,52,"284,48",,"249,54",1 942 308,0,140,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Route - Rouge, 52","Notre cadre LL apporte le confort et la sécurité de conduite dont vous rêvez, associés à une suspension supérieure, le tout à un prix très agréable.",1,,"27,12",FALSE,FR-R38R-52,52,"23,08",,"20,07","2,4",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single pair,0,Paire d'unités,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Gants entiers, medium (M)","Paumes synthétiques, souplesse aux articulations, mailles aérées sur le dessus. Article porté par les membres de l'équipe de cyclisme AWC.",1,,"34,99",FALSE,GL-F110-M,M,"25,21",,"19,24",,0,108,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Chambre à air VTT,Chambre à air auto-obturatrice.,1,,"1 214,85",FALSE,TT-M928,,"925,96",,"898,99",,0,794,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Porte-gourde VTT,"En aluminium résistant, permet de maintenir la gourde fermement sur les terrains accidentés.",1,,"3 578,27",FALSE,BC-M005,,"2 700,88",,"2 647,92",,0,288,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Éclairage arrière - fonctionne avec piles,"Lampe premier prix pour rouler la nuit en toute sécurité - fonctionne avec 3 piles de 1,5 volts",1,,"337,22",FALSE,LT-T990,,"284,48",,"249,54",,0,144,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,Pneu Route HL,En carbone léger renforcé pour réussir sa balade sans s'alourdir inutilement.,1,,"1 349,60",FALSE,TI-R982,,"1 118,55",,"998,70",,0,791,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Paniers Tourisme, grande taille",Fabrication en matière plastique solide et résistante à l'eau ; vous trouverez ce panier très pratique. Sa taille est parfaitement adaptée pour les longs week-end.,1,,"69,99",FALSE,PA-T100,,"46,96",,"38,49",,0,72,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Each,0,Général,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,Jeu de direction ML,La cartouche hermétique empêche les poussières de rentrer.,1,,"769,49",FALSE,HS-2451,,"575,12",,"569,42",,0,772,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vélos de tourisme,Actif,"Tourisme-3000 Jaune, 58",Ce vélo de toutes les occasions présentant un équipement de base sur le plan du confort et de la sécurité est proposé à un prix avantageux. Ses pneus plus larges offrent une meilleure tenue de route pour les balades en ville ou les sorties le week-end.,1,,"2,29",FALSE,BK-T18Y-58,58,"1,73",,"1,26",297 931,0,197,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,VTT,Actif,"VTT-100 Noir, 48","VTT de compétition haut de gamme. Ses options d'amélioration des performances comprennent le nouveau cadre HL, des suspensions avant ultra-souples et une bonne puissance de traction sur tous les terrains.",1,,"594,83",FALSE,BK-M82B-48,48,"501,80",,"440,17",2 142 308,0,153,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Inactif,"Cadre ML VTT-W - Gris métallisé, 46",Notre cadre ML en aluminium traité thermiquement est fabriqué avec le même soin que nos cadres HL. Ses performances sont d'un niveau élevé. Modèle pour femme.,1,,"1 079,99",FALSE,FR-M63S-46,46,"807,18",,"799,19","2,85",0,,TRUE,,,,24/01/2008,24/01/2008,Inactif,2
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL Tourisme - Jaune, 54",Cadre en aluminium léger renforcé offrant une position de route plus droite pour les balades en ville. Notre design révolutionnaire apporte un confort optimal.,1,,"27,12",FALSE,FR-T67Y-54,54,"23,08",,"20,07","3,14",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL VTT - Noir, 42","Dans nos ateliers de Bothell, chaque cadre est assemblé à la main avec un diamètre et une épaisseur adaptés à un VTT de première qualité. En aluminium assemblé par soudage et traité thermiquement, ce cadre est d'un diamètre plus large que la normale pour mieux amortir les chocs.",1,,"594,83",FALSE,FR-M94B-42,42,"501,80",,"440,17","2,72",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Single article,0,Vêtements,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Vêtements et accessoires,Actif,"Cuissard à bretelles, medium (M)","Cuissard cycliste conçu pour l'équipe AWC, avec contrôle de la transpiration, doublure en peau de chamois et fixation aux talons.",1,,"782,99",FALSE,SB-M891-M,M,"591,00",,"579,41",,0,108,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML Route-W - Jaune, 40","Conçu avec le même alliage d'aluminium que notre cadre HL, le ML est équipé d'un tube diagonal léger au diamètre parfaitement adapté pour une meilleure solidité. Modèle pour femme.",1,,"337,22",FALSE,FR-R72Y-40,40,"284,48",,"249,54","2,22",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre LL VTT - Noir, 44","Notre meilleur prix, avec la technologie révolutionnaire utilisée pour nos cadres ML en aluminium.",1,,"37,99",FALSE,FR-M21B-44,44,"25,07",,"20,89","2,96",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL Route - Noir, 44","Notre meilleur cadre et le plus léger. Fabriqué avec le tout dernier alliage du marché, il est soudé et traité thermiquement pour une meilleure solidité. Notre design innovant apporte des performances et un confort maximum.",1,,"4,99",FALSE,FR-R92B-44,44,"3,76",,"2,74","2,12",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre HL VTT - Noir, 44","Dans nos ateliers de Bothell, chaque cadre est assemblé à la main avec un diamètre et une épaisseur adaptés à un VTT de première qualité. En aluminium assemblé par soudage et traité thermiquement, ce cadre est d'un diamètre plus large que la normale pour mieux amortir les chocs.",1,,"9,99",FALSE,FR-M94B-44,44,"7,03",,"5,49","2,76",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
0,First name Last name,0,Célibataire,0,Vélo et cadre,0,First name Last name,0,AdventureWorksCycle,0,Commerce de gros,0,Composants,Actif,"Cadre ML VTT-W - Gris métallisé, 42",Notre cadre ML en aluminium traité thermiquement est fabriqué avec le même soin que nos cadres HL. Ses performances sont d'un niveau élevé. Modèle pour femme.,1,,"13,99",FALSE,FR-M63S-42,42,"10,23",,"7,69","2,81",0,,TRUE,,,,24/01/2008,24/01/2008,Actif,1
